,Quote,Author,Main Tag,Other Tags
238,“Happiness only real when shared.”,― Christopher McCandless,happiness,"[' happiness, intothewild, supertramp']"
239,"“Expectations make people miserable, so whatever yours are, lower them. You'll definitely be happier.”","― Simone Elkeles, How to Ruin Your Boyfriend's Reputation",happiness,"[' happiness, noah, truth, wisdom']"
240,“Many people think excitement is happiness.... But when you are excited you are not peaceful. True happiness is based on peace.”,"― Thich Nhat Hanh, The Art of Power",happiness,"[' buddhism, happiness, peace']"
241,"“I am intrigued by the smile upon your face, and the sadness within your eyes”",― Jeremy Aldana,happiness,"[' eyes, happiness, intrigue, sadness, smile']"
242,"“It's a helluva start, being able to recognize what makes you happy. ”",― Lucille Ball,happiness,[' happiness']
243,“You must be the best judge of your own happiness.”,"― Jane Austen, Emma",happiness,[' happiness']
244,“Humanity does not ask us to be happy. It merely asks us to be brilliant on its behalf.”,"― Orson Scott Card, Ender's Game",happiness,"[' happiness, humanity, mazer-rackham']"
245,“People wait around too long for love. I'm happy with all of my lusts!”,― C. JoyBell C.,happiness,"[' happiness, inspirational-attitude, inspirational-life, inspirational-quotes, inspiring, life, life-and-living, living, love, lust, lust-for-everything, lust-for-life, lustful, lusting, lusts, lusty, passion, passionate-life, passionate-living, passions']"
246,“There is no beauty in sadness. No honor in suffering. No growth in fear. No relief in hate. It’s just a waste of perfectly good happiness.”,― Katerina Stoykova Klemer,happiness,"[' beauty, fear, growth, happiness, hate, honor, sadness, suffering, waste']"
247,"“Puritanism: The haunting fear that someone, somewhere, may be happy.”","― H.L. Mencken, A Mencken Chrestomathy",happiness,"[' attitude, definitions, fear, happiness, orthodoxy, puritanism, strictness']"
248,"“Happiness doesn't result from what we get, but from what we give.”",― Ben Carson,happiness,"[' giving, happiness']"
249,“it is impossible to build one's own happiness on the unhappiness of others. This perspective is at the heart of Buddhist teachings.”,― Daisaku Ikeda,happiness,"[' buddhism, destiny, happiness, humanism, inspirational, karma, peace, self-reformation']"
250,"“Seize the moments of happiness, love and be loved! That is the only reality in the world, all else is folly. It is the one thing we are interested in here.”","― Leo Tolstoy, War and Peace",happiness,"[' being-loved, happiness, inspirational, philosophy']"
251,"“But maybe happiness isn't in the choosing. Maybe it's in the fiction, in the pretending: that wherever we have ended up is where we intended to be all along.”","― Lauren Oliver, Requiem",happiness,"[' happiness, pretending']"
252,“Some people are so much sunshine to the square inch.”,― Walt Whitman,happiness,"[' happiness, sunshine']"
253,"“Always forgive, but never forget, else you will be a prisoner of your own hatred, and doomed to repeat your mistakes forever.”","― Wil Zeus, Sun Beyond the Clouds",happiness,"[' forgiveness, happiness, inspirational, knowledge, life, philosophy, truth, wisdom']"
254,"“When you are joyful, when you say yes to life and have fun and project positivity all around you, you become a sun in the center of every constellation, and people want to be near you.”",― Shannon L. Alder,happiness,"[' attitude, attraction, character, eulogy, friends, frienship, fun, fun-loving, good-times, happiness, happy, joy, joyful, kindness, law-of-attraction, memories, negative, personality, positive, positive-attitude, positivity, staying-positive, stayingpositiveu-com, upbeat']"
255,"“To be stupid, and selfish, and to have good health are the three requirements for happiness - though if stupidity is lacking, the others are useless.”","― Julian Barnes, Flaubert's Parrot",happiness,"[' happiness, stupidity']"
256,"“Because children grow up, we think a child's purpose is to grow up. But a child's purpose is to be a child. Nature doesn't disdain what lives only for a day. It pours the whole of itself into the each moment. We don't value the lily less for not being made of flint and built to last. Life's bounty is in its flow, later is too late. Where is the song when it's been sung? The dance when it's been danced? It's only we humans who want to own the future, too. We persuade ourselves that the universe is modestly employed in unfolding our destination. We note the haphazard chaos of history by the day, by the hour, but there is something wrong with the picture. Where is the unity, the meaning, of nature's highest creation? Surely those millions of little streams of accident and wilfulness have their correction in the vast underground river which, without a doubt, is carrying us to the place where we're expected! But there is no such place, that's why it's called utopia. The death of a child has no more meaning than the death of armies, of nations. Was the child happy while he lived? That is a proper question, the only question. If we can't arrange our own happiness, it's a conceit beyond vulgarity to arrange the happiness of those who come after us.”","― Tom Stoppard, The Coast of Utopia",happiness,"[' childhood, death, happiness, meaning-of-life, moment-of-being, tom-stoppard, utopias']"
257,"“That’s how stories happen — with a turning point, an unexpected twist. There’s only one kind of happiness, but misfortune comes in all shapes and sizes. It’s like Tolstoy said. Happiness is an allegory, unhappiness a story.”","― Haruki Murakami, Kafka on the Shore",happiness,"[' happiness, life, misfortune, stories, unhappiness']"
258,"“So he tasted the deep pain that is reserved only for the strong, just as he had tasted for a little while the deep happiness.”","― F. Scott Fitzgerald, All the Sad Young Men",happiness,"[' deep, feel, happiness, happy, life, little, pain, strong, taste']"
259,“Freedom is the only worthy goal in life. It is won by disregarding things that lie beyond our control.”,― Epictetus,happiness,"[' control, freedom, goal, happiness, life, philosophy']"
260,"“The great source of both the misery and disorders of human life, seems to arise from over-rating the difference between one permanent situation and another. Avarice over-rates the difference between poverty and riches: ambition, that between a private and a public station: vain-glory, that between obscurity and extensive reputation. The person under the influence of any of those extravagant passions, is not only miserable in his actual situation, but is often disposed to disturb the peace of society, in order to arrive at that which he so foolishly admires. The slightest observation, however, might satisfy him, that, in all the ordinary situations of human life, a well-disposed mind may be equally calm, equally cheerful, and equally contented. Some of those situations may, no doubt, deserve to be preferred to others: but none of them can deserve to be pursued with that passionate ardour which drives us to violate the rules either of prudence or of justice; or to corrupt the future tranquillity of our minds, either by shame from the remembrance of our own folly, or by remorse from the horror of our own injustice.”","― Adam Smith, The Theory of Moral Sentiments",happiness,"[' ethics, happiness']"
261,“A flower blossoms for its own joy.”,― Oscar Wilde,happiness,"[' beauty, flowers, happiness, joy']"
262,"“Ô, Sunlight! The most precious gold to be found on Earth.”",― Roman Payne,happiness,"[' desert, earth, gold, happiness, heat, importance-of-existence, joy, light, optimism, quotes-from-books, quotes-from-modern-writers, riches, roman-payne, short-quote, short-quotes, summer, sun-worship, sunlight, sunny, sunrise, sunset, sunshine, travel, tropical, value']"
263,"“I am not good at noticing when I'm happy, except in retrospect.”","― Tana French, In the Woods",happiness,"[' happiness, life']"
264,"“These... things, householder, are welcome, agreeable, pleasant, & hard to obtain in the world:",,happiness,"[' beauty, buddhism, happiness, ittha-sutta, long-life, pleasant, status, sutta, wishes']"
265,"“Singing in the rain. I'm singing in the rain. And it's such a fucking glorious feeling. An unexpected downpour and I am just giving myself into it. Because what the fuck else can you do? Run for cover? Shriek and curse? No--when the rain falls you just let it fall and you grin like a madman and you dance with it because if you can make yourself happy in the rain, then you're doing pretty alright in life.”","― David Levithan, Nick & Norah's Infinite Playlist",happiness,"[' happiness, life, singing-in-the-rain']"
266,"“Can a person steal happiness? Or is just another internal, infernal human trick?”","― Markus Zusak, The Book Thief",happiness,"[' happiness, life']"
267,"“Happiness, you see, its just an illusion of Fate, a heavenly sleight of hand designed to make you believe in fairy tales. But there's no happily ever after. You'll only find happy endings in books. Some books.”",― Ellen Hopkins,happiness,"[' fate, happiness, happy-endings, love']"
268,"“Life is such unutterable hell, solely because it is sometimes beautiful. If we could only be miserable all the time, if there could be no such things as love or beauty or faith or hope, if I could be absolutely certain that my love would never be returned: how much more simple life would be. One could plod through the Siberian salt mines of existence without being bothered about happiness. Unfortunately the happiness is there. There is always the chance (about eight hundred and fifty to one) that another heart will come to mine. I can't help hoping, and keeping faith, and loving beauty. Quite frequently I am not so miserable as it would be wise to be.”","― T.H. White, Ghostly, Grim and Gruesome",happiness,"[' beauty, faith, happiness, hope, life, living, love, misery, pain, positivity, stoicism']"
269,“I don’t think man was meant to attain happiness so easily. Happiness is like those palaces in fairy tales whose gates are guarded by dragons: we must fight in order to conquer it.”,"― Alexandre Dumas, The Count of Monte Cristo",happiness,"[' happiness, wisdom']"
270,“Happiness is not achieved by the conscious pursuit of happiness; it is generally the by-product of other activities.”,― Aldous Huxley,happiness,[' happiness']
271,"“If you have any young friends who aspire to become writers, the second greatest favor you can do them is to present them with copies of The Elements of Style. The first greatest, of course, is to shoot them now, while they’re happy.”",― Dorothy Parker,happiness,"[' achievement, authors, elements-of-style, favors, grammar, happiness, writing, writing-process']"
272,"“The capacity to be alone is the capacity to love. It may look paradoxical to you, but it's not. It is an existential truth: only those people who are capable of being alone are capable of love, of sharing, of going into the deepest core of another person--without possessing the other, without becoming dependent on the other, without reducing the other to a thing, and without becoming addicted to the other. They allow the other absolute freedom, because they know that if the other leaves, they will be as happy as they are now. Their happiness cannot be taken by the other, because it is not given by the other.”",― Osho,happiness,"[' capacity-to-be-alone, choices, happiness, love']"
273,"“The present moment is filled with joy and happiness. If you are attentive, you will see it. (21)”","― Thich Nhat Hanh, Peace Is Every Step: The Path of Mindfulness in Everyday Life",happiness,"[' attention, happiness, joy, mindfulness, peace, present-moment']"
274,"“The secret of happiness is not in doing what one likes, but in liking what one does.”",― James Matthew Barrie,happiness,[' happiness']
275,"“There are random moments - tossing a salad, coming up the driveway to the house, ironing the seams flat on a quilt square, standing at the kitchen window and looking out at the delphiniums, hearing a burst of laughter from one of my children's rooms - when I feel a wavelike rush of joy. This is my true religion: arbitrary moments of of nearly painful happiness for a life I feel privileged to lead.”","― Elizabeth Berg, The Art of Mending",happiness,"[' happiness, joy, religion']"
276,"“What disturbs and depresses young people is the hunt for happiness on the firm assumption that it must be met with in life. From this arises constantly deluded hope and so also dissatisfaction. Deceptive images of a vague happiness hover before us in our dreams, and we search in vain for their original. Much would have been gained if, through timely advice and instruction, young people could have had eradicated from their minds the erroneous notion that the world has a great deal to offer them.”",― Arthur Schopenhauer,happiness,"[' delusions, happiness, hope, life, youth']"
277,"“Life is painful. It has thorns, like the stem of a rose. Culture and art are the roses that bloom on the stem. The flower is yourself, your humanity. Art is the liberation of the humanity inside yourself.”",― Daisaku Ikeda,happiness,"[' buddhism, destiny, happiness, humanism, inspirational, karma, peace, self-reformation']"
278,"“Perfect love casts out fear. Where there is love there are no demands, no expectations, no dependency. I do not demand that you make me happy; my happiness does not lie in you. If you were to leave me, I will not feel sorry for myself; I enjoy your company immensely, but I do not cling.”","― Anthony de Mello, Awareness: The Perils and Opportunities of Reality",happiness,"[' awareness, happiness, love']"
279,“The foolish man seeks happiness in the distance. The wise grows it under his feet.”,― James Oppenheim,happiness,"[' destiny, determination, happiness, motivation']"
280,“Happiness is part of who we are. Joy is the feeling”,"― Tony DeLiso, Legacy: The Power Within",happiness,"[' abundance, balance, better, book, change, empowerment, expression, freedom, fulfillment, fun, greater, happiness, health, help, hope, improvement, joy, life, love, meditation, money, more, peace, perfect, power, relaxation, self, self-expression, self-help-book, self-improvement-book, self-realization, success, wealth, your']"
281,“I think the saddest people always try their hardest to make people happy because they know what it’s like to feel absolutely worthless and they don’t want anyone else to feel like that.”,― Robin Williams,happiness,"[' happiness, sadness']"
282,“You don't ask people with knives in their stomachs what would make them happy; happiness is no longer the point. It's all about survival; it's all about whether you pull the knife out and bleed to death or keep it in...”,"― Nick Hornby, How to Be Good",happiness,"[' happiness, life, survival']"
283,“Happiness is a choice that requires effort at times.”,― Aeschylus,happiness,"[' happiness, inspirational']"
284,"“When you lose your smile, you lose your way in the chaos of life.”",― Roy T. Bennett,happiness,"[' chaos-of-life, happiness, inspiration, inspirational, inspirational-quotes, inspire, inspiring, life, life-quotes, living, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, smile, smiles']"
285,"“Those born to wealth, and who have the means of gratifying every wish, know not what is the real happiness of life, just as those who have been tossed on the stormy waters of the ocean on a few frail planks can alone realize the blessings of fair weather.”","― Alexandre Dumas, The Count of Monte Cristo",happiness,"[' blessings, happiness, life, wealth']"
286,"“If I had a camera,"" I said, ""I'd take a picture of you every day. That way I'd remember how you looked every single day of your life.""",,happiness,"[' cute, happiness, romance, sadness']"
287,"“Truly amazing, what people can get used to, as long as there are a few compensations.”","― Margaret Atwood, The Handmaid's Tale",happiness,"[' happiness, human-nature, psychology, social-commentary']"
288,"“Maybe you think you’ll be entitled to more happiness later by forgoing all of it now, but it doesn’t work that way. Happiness takes as much practice as unhappiness does. It’s by living that you live more. By waiting you wait more. Every waiting day makes your life a little less. Every lonely day makes you a little smaller. Every day you put off your life makes you less capable of living it.”","― Ann Brashares, Sisterhood Everlasting",happiness,"[' happiness, inspirational, living, unhappiness, waiting']"
289,"“There were two ways to be happy: improve your reality, or lower your expectations”","― Jodi Picoult, Nineteen Minutes",happiness,"[' expectations, happiness, reality']"
290,"“I was something that lay under the sun and felt it, like the pumpkins, and I did not want to be anything more. I was entirely happy. Perhaps we feel like that when we die and become a part of something entire, whether it is sun and air, or goodness and knowledge. At any rate, that is happiness; to be dissolved into something complete and great. When it comes to one, it comes as naturally as sleep.”","― Willa Cather, My Ántonia",happiness,"[' happiness, nature']"
291,"“I consider myself a stained-glass window. And this is how I live my life. Closing no doors and covering no windows; I am the multi-colored glass with light filtering through me, in many different shades. Allowing light to shed and fall into many many hues. My job is not to direct anything, but only to filter into many colors. My answer is destiny and my guide is joy. And there you have me.”",― C. JoyBell C.,happiness,"[' destiny, freedom, happiness, humanism, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspiring, life, life-and-living, living, spirit, stained-glass-window']"
292,“My only regrets are the moments when i doubted myself and took the safe route. Life is too short to waste time being unhappy.”,― Dan Howell,happiness,"[' dan-howell, danisnotonfire, happiness, inspirational, life, youtube']"
293,"“nothing wonderful lasted forever. Joy was as fleeting as a shooting star that crossed the evening sky, ready to blink out at any moment.”",― Nicholas Sparks,happiness,"[' bhie, happiness, impermanence, joy, star']"
294,"“I shall take the heart. [...] For brains do not make one happy, and happiness is the best thing in the world.”","― L. Frank Baum, The Wonderful Wizard of Oz",happiness,"[' 55, happiness, life-lesson, thoughts']"
295,"“To see and feel one's beloved naked for the first time is one of life's pure, irreducible epiphanies. If there is a true religion in the universe, it must include that truth of contact or be forever hollow. To make love to the one true person who deserves that love is one of the few absolute rewards of being a human being, balancing all of the pain, loss, awkwardness, loneliness, idiocy, compromise, and clumsiness that go with the human condition. To make love to the right person makes up for a lot of mistakes.”","― Dan Simmons, The Rise of Endymion",happiness,"[' beauty, connection, happiness, inspiration, love, religion, sex']"
296,"“In fact no one recognizes the happiest moment of their lives as they are living it. It may well be that, in a moment of joy, one might sincerely believe that they are living that golden instant ""now,"" even having lived such a moment before, but whatever they say, in one part of their hearts they still believe in the certainty of a happier moment to come. Because how could anyone, and particularly anyone who is still young, carry on with the belief that everything could only get worse: If a person is happy enough to think he has reached the happiest moment of his life, he will be hopeful enough to believe his future will be just as beautiful, more so.”","― Orhan Pamuk, The Museum of Innocence",happiness,"[' beauty, happiness, hope, joy, life, optimism']"
297,“It was that impossible thing: happiness that does not wilt to reveal the thin shoots of some new desire rising from within it.”,"― George Saunders, Tenth of December",happiness,"[' desire, happiness']"
298,"“Hide yourself in God, so when a man wants to find you he will have to go there first.”",― Shannon L. Alder,happiness,"[' activism, activist, administering, animal-rights, blessed, brand, bright-light, chasity, choices, christian-missions, church, communicator, compassionate, concern-for-others, confident, daughter-of-god, daughters, defending-oceans, devotion, dignity, empowering-women, example, fearless, forest, freedom, god-s-plan, god-s-protection, god-s-warrior, good-heart, good-hearted, good-hearts, goodness, guidance, happiness, helping-patients, helping-the-poor, homeless, honest, inner-beauty, inspire, inspire-others, inspiring-youth, integrity, intelligence, letting-go, love, loves-children, loving, mates, medical-missions, medical-needs, merciful, mexico, motto, moving-on, nicaragua, not-hackers, not-illegal, oceans, partners, peaceful-warriors, protected, protecting-animals, protects-children, pure, quality, relationships, rescuers, rescuing-others, respect, rise-higher, rising-higher, ruth, sar, saving-lives, selective, self-respect, service, serving-homeless, shelters, shine, shine-your-light, soulmates, spouses, staying-positive, stayingpositiveuniversity-com, the-light-to-others, the-one, the-queen, the-sun, to-be-respeted, true-beauty, value, values, vocal, warrior, warrior-women, wisdom, words-to-live-by, worth, worth-the-fight']"
299,“إن السعادة هي أن أشرب كوب شاي.. مع صديق.. في لحظة رضا.”,"― محمد المخزنجي, البستان",happiness,"[' friendship, happiness, life']"
300,"“right in this moment, I can´t even remember what unhappy feels like.”","― Maggie Stiefvater, Shiver",happiness,"[' giddy, happiness']"
301,"“And I didn't choose it, Kat. I chose you.”","― Ally Carter, Heist Society",happiness,"[' confession, happiness, love']"
302,"“What sunshine is to flowers, smiles are to humanity. These are but trifles, to be sure; but scattered along life's pathway, the good they do is inconceivable.”",― Joseph Addison,happiness,"[' analogy, happiness, humanity, smile, sunshine']"
303,"“We are not going to change the whole world, but we can change ourselves and feel free as birds. We can be serene even in the midst of calamities and, by our serenity, make others more tranquil. Serenity is contagious. If we smile at someone, he or she will smile back. And a smile costs nothing. We should plague everyone with joy. If we are to die in a minute, why not die happily, laughing? (136-137)”","― Sri S. Satchidananda, The Yoga Sutras of Pantanjali",happiness,"[' change, death, freedom, happiness, joy, laughter, serenity, smile, tranquility']"
304,"“You, of all people, deserve a happy ending. Despite everything that happened to you, you aren't bitter. You aren't cold. You've just retreated a little and been shy, and that's okay. If I were a fairy godmother, I would give you your heart's desire in an istant. And I would wipe away your tears and tell you not to cry.",,happiness,"[' friendship, happiness, love']"
305,"“Until you make peace with who you are, you'll never be content with what you have.”",― Doris Mortman,happiness,"[' happiness, know-thyself']"
306,“There is a kind of happiness and wonder that makes you serious. It is too good to waste on jokes.”,― C.S. Lewis,happiness,"[' happiness, narnia']"
307,"“That’s life for you. All the happiness you gather to yourself, it will sweep away like it’s nothing. If you ask me I don’t think there are any such things as curses. I think there is only life. That’s enough.”","― Junot Diaz, The Brief Wondrous Life of Oscar Wao",happiness,"[' curses, happiness, heartbreak, life']"
308,"“Happiness doesn't lie in conspicuous consumption and the relentless amassing of useless crap. Happiness lies in the person sitting beside you and your ability to talk to them. Happiness is clear-headed human interaction and empathy. Happiness is home. And home is not a house-home is a mythological conceit. It is a state of mind. A place of communion and unconditional love. It is where, when you cross its threshold, you finally feel at peace.”",― Dennis Lehane,happiness,"[' happiness, home']"
309,“Growing old is mandatory. Growing up is optional.”,― Chili Davis,happiness,"[' happiness, humorous, solemnity']"
310,"“Destiny is real. And she's not mild-mannered. She will come around and hit you in the face and knock you over and before you know what hit you, you're naked- stripped of everything you thought you knew and everything you thought you didn't know- and there you are! A bloody nose, bruises all over you, and naked. And it's the most beautiful thing.”",― C. JoyBell C.,happiness,"[' beautiful, beauty, belief, belief-quotes, destiny, happiness, inspirational, inspirational-life, inspirational-quotes, life, life-and-living, life-experience, living, spirit, truth']"
311,"“I may never be happy, but tonight I am content.”","― Sylvia Plath, The Unabridged Journals of Sylvia Plath",happiness,[' happiness']
312,“Happiness is like those palaces in fairytales whose gates are guarded by dragons: We must fight in order to conquer it.”,― Alexandre Dumas,happiness,[' happiness']
313,"“Ahhh. Bed, book, kitten, sandwich. All one needed in life, really.”","― Jacqueline Kelly, The Evolution of Calpurnia Tate",happiness,"[' books, calpurnia, happiness, reading']"
314,"“The reason people find it so hard to be happy is that they always see the past better than it was, the present worse than it is, and the future less resolved than it will be.”",― Marcel Pagnol,happiness,"[' happiness, way-to-be']"
315,“Laughter is a sunbeam of the soul.”,"― Thomas Mann, The Magic Mountain",happiness,"[' happiness, joy, laughter, soul, sun, sunshine']"
316,"“To be stupid, selfish, and have good health are three requirements for happiness, though if stupidity is lacking, all is lost.”",― Gustave Flaubert,happiness,[' happiness']
317,“Some day you will find out that there is far more happiness in another's happiness than in your own.”,"― Honoré de Balzac, Père Goriot",happiness,"[' happiness, self-sacrifice']"
318,"“dear today,",,happiness,"[' faking-it, happiness, letters, okay, pretending']"
319,"“My happiness grows in direct proportion to my acceptance, and in inverse proportion to my expectations.”",― Michael J. Fox,happiness,"[' acceptance, happiness, inspirational']"
320,"“Happiness is the object and design of our existence; and will be the end thereof, if we pursue the path that leads to it; and this path is virtue, uprightness, faithfulness, holiness, and keeping all the commandments of God.”",― Joseph Smith,happiness,"[' god, happiness, inspirational, mormonism, religion, virtue']"
321,"“For those who are poor in happiness, each time is a first time; happiness never becomes a habit.”","― Marilyn Monroe, My Story",happiness,"[' habit, happiness, marilyn-monroe, my-story']"
322,"“Dustfinger still clearly remembered the feeling of being in love for the first time. How vulnerable his heart had suddenly been! Such a trembling, quivering thing, happy and miserably unhappy at once.”","― Cornelia Funke, Inkheart",happiness,"[' happiness, love']"
323,“Anne was always glad in the happiness of her friends; but it is sometimes a little lonely to be surrounded everywhere by happiness that is not your own.”,"― L.M. Montgomery, Anne of the Island",happiness,"[' happiness, sadness']"
324,"“In the end, the number of prayers we say may contribute to our happiness, but the number of prayers we answer may be of even greater importance.”",― Dieter F. Uchtdorf,happiness,"[' good-will, happiness, prayer, service']"
325,"“If you wish to be happy,Eragon, Think not of what is to come nor of that which you have no control over but rather of the now and that which you are able to change”","― Christopher Paolini, Brisingr",happiness,"[' 618, happiness, oromis-to-eragon']"
326,"“Of all the means to insure happiness throughout the whole life, by far the most important is the acquisition of friends.”","― Epicurus, A Guide To Happiness",happiness,"[' friendship, happiness']"
327,“Having a low opinion of yourself is not 'modesty.' It's self-destruction. Holding your uniqueness in high regard is not 'egotism.' It's a necessary precondition to happiness and success.”,― Bobbe Sommer,happiness,"[' egotism, happiness, modesty, opinion, precondition, regard, sef, self-destruction, success, unique']"
328,"“Happiness is the most natural thing in the world when you have it, and the slowest, strangest, most impossible thing when you don't. It's like learning a foreign language: You can think about the words all you want, but you'll never be able to speak it until you suck up your courage and say them out loud.”","― Dan Wells, Partials",happiness,[' happiness']
329,“Exactly. How can you know it makes you happy if you’ve never experienced it?”,"“There are different kinds of happy,” she said. “Some kinds don’t need any proof.”",happiness,[' happiness']
330,"“It's a funny thing about life, once you begin to take note of the things you are grateful for, you begin to lose sight of the things that you lack.”",― Germany Kent,happiness,"[' abundant-thinking, acceptance-of-oneself, acceptance-quotes, accepting-yourself, affirmation, affirmation-and-attitude, attitude-of-gratitude, award-winning-authors, be-grateful-for-being-alive, be-grateful-for-what-you-have, be-grateful-for-your-blessings, be-grateful-for-your-life, be-grateful-in-life, be-grateful-with-your-life, be-thankful, be-thankful-for-each-day, be-thankful-for-what-you-have, be-thankful-to-be-alive, be-you, be-yourself, be-yourself-inspirational, be-yourself-original, be-yourself-quotes, begin-to-take-note, best-selling-authors, body-mind-spirit, content, contentment, contentment-and-attitude, contentment-quotes, correct-path, correct-your-errors, correct-your-mistakes, enough, enough-said, fact, facts-of-life, facts-wisdom, find-yourself, finding-oneself, finding-your-way, finding-yourself, food-for-thought, fulfillment, funny-thing-about-life, germany-kent, germany-kent-quote, germany-kent-quotes, grateful-attitude, grateful-heart, grateful-outlook, grateful-person, grateful-quotes, grateful-soul, grateful-thinking, gratefulness, gratefulness-quotes, gratitude, gratitude-happiness-inner-peace, gratitude-is-a-choice, gratitude-life-happiness-success, gratitude-mind, gratitude-quotes, gratitude-works, gratitudes, happiness, having-enough, heal, healing-the-past, healthy-habits, healthy-lifestyle, healthy-living, hope-guru, inner-peace, keys-to-success, knowing-oneself, knowledge-wisdom, life, life-and-living, life-and-living-insight, life-and-living-life-philosophy, life-changing, life-choices, life-lessons, life-lessons-quotes, life-philosophy, life-quotes, life-quotes-and-sayings, love-your-life, love-yourself, love-yourself-deeply, love-yourself-first, love-yourself-quote, love-yourself-quotes, love-yourself-unconditionally, mentality, mind-body-soul, mind-body-spirit, mind-body-spirit-authors, mindfulness, mindset, mindset-change, mindset-positive, motivate, motivational-guru, motivational-inspirational, motivational-speaker, motivational-speakers, not-enough, personal-development, personal-growth, perspective, point-taken, positive-attitude, positive-attitude-quotes, positive-energy, positive-living, positive-thinking, positivity, power-of-positive-thinking, power-of-positivity, powerful, real-talk, reality, reality-of-life, reality-of-things, reality-quotes, resilience, respect, respect-quotes, respect-yourself, respecting-yourself, self-help-authors, success, success-self-improvement, success-tips, successful-people, take-note, thankful, thankful-attitude, the-hope-guru, thinking, thinking-for-change, thinking-process, thinking-quotes, transformation, transformation-quotes, transformational, transformational-authors, transformational-speakers, trust-yourself, truth, truth-of-life, truth-quotes-honesty-quotes, truths, wise-sayings-inspiration, wise-words, wise-words-inner-strength, word-to-the-wise']"
331,"“It is indisputable that the being whose capacities of enjoyment are low, has the greatest chance of having them fully satisfied; and a highly endowed being will always feel that any happiness which he can look for, as the world is constituted, is imperfect. But he can learn to bear its imperfections, if they are at all bearable; and they will not make him envy the being who is indeed unconscious of the imperfections, but only because he feels not at all the good which those imperfections qualify.",,happiness,"[' capacity, enjoyment, fool, happiness, imperfections, philosophy, satisfaction, socrates']"
332,"“It isn't what you have, or who you are, or where you are, or what you are doing that makes you happy or unhappy. It is what you think about.”",― Dale Carnegie,happiness,"[' happiness, humor, philosophy, thought']"
333,"“One is happy as a result of one's own efforts once one knows the necessary ingredients of happiness: simple tastes, a certain degree of courage, self denial to a point, love of work, and above all, a clear conscience.”",― George Sand,happiness,[' happiness']
334,"“Why? Why does what was beautiful suddenly shatter in hindsight because it concealed dark truths? Why does the memory of years of happy marriage turn to gall when our partner is revealed to have had a lover all those years? Because such a situation makes it impossible to be happy? But we were happy! Sometimes the memory of happiness cannot stay true because it ended unhappily. Because happiness is only real if it lasts forever? Because things always end painfully if they contained pain, conscious or unconscious, all along? But what is unconscious, unrecognized pain?”","― Bernhard Schlink, The Reader",happiness,"[' happiness, memory, pain']"
335,“A woman laughing is a woman conquered.”,"― Napoleon Bonaparte, In the Words of Napoleon: A Collection of Quotations of Napoleon Bonaparte",happiness,"[' happiness, life, relationship-advice']"
336,"“The secret of happiness is to face the fact that the world is horrible, horrible, horrible.”",― Betrand Russell,happiness,"[' happiness, realism, reality']"
337,"“There was a thing called Heaven; but all the same they used to drink enormous quantities of alcohol.""",...,happiness,"[' drugs, happiness, huxley, society, stability']"
338,“Human happiness and moral duty are inseparably connected.”,― George Washington,happiness,"[' duty, happiness, honor']"
339,“Beauty is the purest feeling of the soul. Beauty arises when soul is satisfied.”,"― Amit Ray, Nonviolence: The Transforming Power",happiness,"[' beautiful, beauty, beauty-in-nature, feeling, happiness, purity, purpose-of-life, satisfaction, soul, soul-mate, soulmates']"
340,"“I may never be happy, but tonight I am content. Nothing more than an empty house, the warm hazy weariness from a day spent setting strawberry runners in the sun, a glass of cool sweet milk, and a shallow dish of blueberries bathed in cream. When one is so tired at the end of a day one must sleep, and at the next dawn there are more strawberry runners to set, and so one goes on living, near the earth. At times like this I'd call myself a fool to ask for more...”","― Sylvia Plath, The Unabridged Journals of Sylvia Plath",happiness,"[' diary, happiness, journal, life']"
341,“The true measure of a man is how he treats you when others are not looking.”,― Alessandra Torre,happiness,"[' happiness, love, marriage, relationships, relationships-love, respecting-others, respecting-yourself']"
342,"“Sometimes we must undergo hardships, breakups, and narcissistic wounds, which shatter the flattering image that we had of ourselves, in order to discover two truths: that we are not who we thought we were; and that the loss of a cherished pleasure is not necessarily the loss of true happiness and well-being. (109)”","― Jean-Yves Leloup, Compassion and Meditation: The Spiritual Dynamic between Buddhism and Christianity",happiness,"[' breakups, emotional-wounds, happiness, hardships, self-image, suffering, true-happiness, well-being']"
343,“Our way of thinking creates good or bad outcomes.”,― Stephen Richards,happiness,"[' cosmic-ordering, focus, goal-setting, happiness, law-of-attraction, life-changing, manifestation, mind-power, new-age, opportunity, positivity, self-help, spirituality, stephen-richards, success, visualization, wealth-creation']"
344,"“Why should we build our happiness on the opinons of others, when we can find it in our own hearts?”","― Jean-Jacques Rousseau, The Social Contract and Discourses",happiness,[' happiness']
345,“You have everything you need for complete peace and total happiness right now.”,― Wayne Dyer,happiness,"[' fulfillment, happiness, peace']"
