,Quote,Author,Main Tag,Other Tags
344,“Each star is a mirror reflecting the truth inside you.”,"― Aberjhani, Journey through the Power of the Rainbow: Quotations from a Life Made Out of Poetry",poetry,"[' aberjhani, inspirational-quotes, metaphysics, philosophy, poetry, self-esteem, spirituality, stars, truth, world-suicide-prevention-day']"
345,"“Ozymandias""",,poetry,[' poetry']
346,"“To those who abuse: the sin is yours, the crime is yours, and the shame is yours. To those who protect the perpetrators: blaming the victims only masks the evil within, making you as guilty as those who abuse. Stand up for the innocent or go down with the rest.”","― Flora Jessop, Church of Lies",poetry,"[' abuse, abusers, innocent, inspirational, lies, perpetrators, poetry, survivors, victims']"
347,“With a chaste heart,With pure eyes I celebrate your beauty,poetry,"[' love, ode-to-a-beautiful-nude, poetry, romance']"
348,“My heart is lost; the beasts have eaten it.”,"― Charles Baudelaire, Les Fleurs du Mal",poetry,"[' beasts, charles-baudelaire, conversations, eat, eaten, heart, les-fleurs-du-mal, lost, poem, poetry, the-flowers-of-evil']"
349,"“You read and write and sing and experience, thinking that one day these things will build the character you admire to live as. You love and lose and bleed best you can, to the extreme, hoping that one day the world will read you like the poem you want to be.”",― Charlotte Eriksson,poetry,"[' change, changing, growing-up, growth, journey, leaving, life, life-story, living, london, musician, poetry, self-development, self-knowledge, solitude, songwriter, spiritual-growth, sweden, the-great-perhaps, travelling']"
350,“when I am feeling,low,poetry,"[' cats, courage, pets, poem, poetry']"
351,"“Sometimes I think,",I need a spare heart to feel,poetry,"[' deep, deep-feelings, deep-love, depth, emotions, heart, poetry, poetry-quotes, sensitive, sensitive-souls, sensitivity, soul']"
352,“their heart grew cold,they let their wings down”,poetry,"[' beauty, defeat, giving-in, giving-up, imagery, poetry']"
353,“Sometimes to self-discover you must self-destruct.”,― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
354,"“Nobody wanted your dance,","Nobody wanted your strange glitter, your floundering",poetry,"[' dancing, drowning, poetry']"
355,“when man determined to destroy,himself he picked the was,poetry,"[' poetry, reasoning']"
356,"“Bright star, would I were steadfast as thou art—",Not in lone splendour hung aloft the night,poetry,[' poetry']
357,"“I hope to arrive at my death, late, in love, and a little drunk. ”","― Atticus Poetry, Love Her Wild",poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
358,"“A poet is a man who manages, in a lifetime of standing out in thunderstorms, to be struck by lightning five or six times.”",― Randall Jarell,poetry,"[' poetry, writing']"
359,"“Use the wings of the flying Universe,",Dream with open eyes;,poetry,"[' darkness, dejan-stojanovic, dreams, flying, literature, literature-quotes, open-eyes, poetry, poetry-quotes, quotes, quotes-to-live-by, see, thoughts, wings, wisdom']"
360,“Marginalia,,poetry,"[' books, literature, poetry, reading, words']"
361,“What though the radiance which was once so bright,"Be now for ever taken from my sight,",poetry,"[' nature, poetry, soul, youth']"
362,"“If after I die, people want to write my biography, there is nothing simpler. They only need two dates: the date of my birth and the date of my death. Between one and another, every day is mine.”","― Fernando Pessoa, Poems of Fernando Pessoa",poetry,"[' birth, death, intimacy, life, poetry, privacy']"
363,“Love is Not All,,poetry,"[' love, poetry, sonnet-xxx']"
364,"“You had this expression on your face, like you weren’t quite sure you were supposed to be on Earth.”","― pleasefindthis, I Wrote This For You",poetry,[' poetry']
365,"“So sweet and delicious do I become,",when I am in bed with a man,poetry,"[' courtesan, erotic, pleasure, poetry, sex']"
366,"“I am the shore and the ocean, awaiting myself on both sides.”","― Dejan Stojanovic, The Shape",poetry,"[' dejan-stojanovic, literature, literature-quotes, ocean, poems, poetry, poetry-quotes, quotes, shore, thoughts, wisdom']"
367,“This is Just to Say,,poetry,"[' apology, poetry']"
368,“A poet should be so crafty with words that he is envied even for his pains.”,"― Criss Jami, Killosophy",poetry,"[' accidents, adversity, artist, craftiness, craftsmanship, crafty, creativity, disaster, envy, hardships, illness, imperfections, loneliness, lyrics, pain, perspective, poetry, poets, sadness, suffering, tragedy, wit, words']"
369,"“By night, Love, tie your heart to mine, and the two",together in their sleep will defeat the darkness”,poetry,"[' darkness, love, poetry']"
370,“Men,They hail you as their morning star,poetry,"[' dorothy-parker, humor, men, poetry']"
371,“I believe,in love at first sight,poetry,"[' love, love-at-first-sight, poetry, soul-mate']"
372,"“I often stood in front of the mirror alone, wondering how ugly a person could get.”","― Charles Bukowski, Ham on Rye",poetry,"[' alone, appearance, beautiful, beauty, bukowski, classic, classics, loneliness, lonely, mirror, people, poem, poetry, reflection, self, self-esteem, soul, superficial, superficial-beauty, superficiality, ugly']"
373,“It is beautiful to express love and even more beautiful to feel it.”,― Dejan Stojanovic,poetry,"[' beautiful, beauty, dejan-stojanovic, express, expression, feel, feelings, literature, literature-quotes, love, poetry, poetry-quotes, quotes, quotes-to-live-by, thoughts, wisdom']"
374,“Whatever the imagination seizes as Beauty must be truth -whether it existed before or not”,― John Keats,poetry,"[' art, beauty, poetry']"
375,“I dream of lost vocabularies that might express some of what we no longer can.”,"― Jack Gilbert, The Great Fires",poetry,"[' language, poetry, words']"
376,"“You dance inside my chest,","where no one sees you,",poetry,"[' love, poetry, rumi']"
377,“All shadows of clouds the sun cannot hide,like the moon cannot stop oceanic tide;,poetry,"[' beguile, beguiling, black, cannot, cloud, clouds, cloudy, dark, darkness, darkness-and-light, hidden, hide, like, moon, night, night-sky, ocean, oceanic, poem, poetry, poetry-quote, poetry-quotes, rhyming, rhyming-verse, shadow, shadows, sky, smile, smiling, spell, star, stars, still, stop, sun, tide']"
378,“The Type,,poetry,[' poetry']
379,“After the first glass of vodka,you can accept just about anything,poetry,"[' drinking, matches, poetry, vodka, writing']"
380,“A tamed woman will never leave her mark in the world.”,― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
381,“Love is a game,"of tic-tac-toe,",poetry,"[' langleav, love, poetry, romance']"
382,“It was her chaos that made her beautiful. ”,"― Atticus Poetry, Love Her Wild",poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
383,“There is nothing,prettier in the,poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
384,"“Saints have no moderation, nor do poets, just exuberance.”",― Anne Sexton,poetry,"[' exuberance, moderation, poem, poetry, poets, saints']"
385,"“I am the poet of the poor, because I was poor when I loved; since I could not give gifts, I gave words.”",― Ovid,poetry,"[' love, poetry, words']"
386,“And in despair I bowed my head;,"""There is no peace on earth,"" I said;",poetry,"[' christmas, despair, god, hope, poetry']"
387,“Poetry: the best words in the best order.”,― Samuel Taylor Coleridge,poetry,"[' expression, language, poetry']"
388,"“And would it have been worth it, after all,","Would it have been worth while,",poetry,"[' poetry, prufrock']"
389,"“Take a shower. Wash away every trace of yesterday. Of smells. Of weary skin. Get dressed. Make coffee, windows open, the sun shining through. Hold the cup with two hands and notice that you feel the feeling of warmth.  You still feel warmth. Now sit down and get to work. Keep your mind sharp, head on, eyes on the page and if small thoughts of worries fight their ways into your consciousness: threw them off like fires in the night and keep your eyes on the track. Nothing but the task in front of you. ","Get off your chair in the middle of the day. Put on your shoes and take a long walk on open streets around people. Notice how they’re all walking, in a hurry, or slowly. Smiling, laughing, or eyes straight forward, hurried to get to wherever they’re going. And notice how you’re just one of them. Not more, not less. Find comfort in the way you’re just one in the crowd. Your worries: no more, no less.",poetry,"[' advice, alcohol, anxiety, belief, coffee, crowd, dark, darkness, depression, doing-fine, emotional, experience, fighting, going-on, growing, heart, heartache, home, hope, letting-go, life-advice, living, love, moving-on, night, open-streets, poem, poet, poetry, progress, prose, recovery, sad, sadness, spring, sun, tired, windows, worries, worrying, writer, youth']"
390,“Let your life lightly dance on the edges of,Time like dew on the tip of a leaf.”,poetry,"[' life, living, poetry']"
391,"“You darkness, that I come from,",I love you more than all the fires,poetry,[' poetry']
392,“since the thing perhaps is,to eat flowers and not to be afraid”,poetry,"[' fear, flowers, poetry']"
393,"“To me, the greatest pleasure of writing is not what it's about, but the music the words make.”","― Truman Capote, Truman Capote: Conversations",poetry,"[' creative-process, music, poetry, writing']"
394,"“To write poetry and to commit suicide, apparently so contradictory, had really been the same, attempts at escape.”","― John Fowles, The Magus",poetry,"[' escape, poetry, suicide']"
395,“APPLY WITHIN,,poetry,"[' attitude, awareness, balance, believe-in-yourself, chaos, discover, discovery, dreams, find-yourself, focus, inner-peace, inspiration, instill-peace, journey, life, lost, mind-state, path, peace-of-mind, peace-of-self, poems, poetry, save, self-love, self-respect, state-of-mind, stress, suzy-kassem, tranquility, war, warriors, wars, within, world, worries, worry']"
396,"“I really believe, or want to believe, really I am nuts, otherwise I'll never be sane.”",― Allen Ginsberg,poetry,"[' humor, poetry, sanity']"
397,“there have been so many times,i have seen a man wanting to weep,poetry,"[' patriarchy, poetry']"
398,“My battered heart will always be,"where the ocean meets the sand, I",poetry,[' poetry']
399,“Dirge Without Music,,poetry,"[' death, grief, mourning, poetry']"
400,“It is difficult,to get the news from poems,poetry,[' poetry']
401,"“Was not writing poetry a secret transaction, a voice answering a voice?”","― Virginia Woolf, Orlando",poetry,"[' poems, poetry, writing']"
402,"“I will be very careful the next time I fall in love, she told herself. Also, she had made a promise to herself that she intended on keeping. She was never going to go out with another writer: no matter how charming, sensitive, inventive or fun they could be. They weren't worth it in the long run. They were emotionally too expensive and the upkeep was complicated. They were like having a vacuum cleaner around the house that broke all the time and only Einstein could fix it. She wanted her next lover to be a broom.”","― Richard Brautigan, Sombrero Fallout",poetry,"[' heartbreak, loving, poetry, writers']"
403,“So I find words I never thought to speak,,poetry,"[' explore, fantasy, little-gidding, mystery, poetry, shore, streets, timelessness, travel, visit, words']"
404,“Voodoo Girl,"Her skin is white cloth,",poetry,"[' absurd, poetry']"
405,“Light,Light,poetry,"[' light, poetry']"
406,“The difference between the poet and the mathematician is that the poet tries to get his head into the heavens while the mathematician tries to get the heavens into his head.”,― G.K. Chesterton,poetry,"[' mathematics, poetry']"
407,“If I had a soul I sold it,for pretty words,poetry,"[' allen-ginsberg, beat, poet, poetry']"
408,"“Poetry is a naked woman, a naked man, and the distance between them.”","― Lawrence Ferlinghetti, Poetry as Insurgent Art",poetry,"[' eroticism, poetry, sexual-tension']"
409,“You will recognize your own path,when you come upon it,poetry,[' poetry']
410,“having nothing to struggle,against,poetry,"[' battle, bukowski, death, life, love, poem, poetry, strength, strength-through-adversity, stronger, struggle']"
411,"“Poetry is nobody’s business except the poet’s, and everybody else can fuck off.”",― Philip Larkin,poetry,[' poetry']
412,“Maka pada suatu pagi hari ia ingin sekali menangis sambil berjalan tunduk sepanjang lorong itu. Ia ingin pagi itu hujan turun rintik-rintik dan lorong sepi agar ia bisa berjalan sendiri saja sambil menangis dan tak ada orang bertanya kenapa.,,poetry,[' poetry']
413,"“I swear, I end up feeling empty, like you've taken something out of me and I have to search my body for scars.”","― Richard Siken, Crush",poetry,[' poetry']
414,“We swallowed the chaos because we knew we didn't want to be ordinary.”,― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
415,“She had just enough madness to make her interesting”,"― Atticus Poetry, Love Her Wild",poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
416,“Pity me that the heart is slow to learn,What the swift mind beholds at every turn.”,poetry,"[' heart, mind, poetry, reason']"
417,“Here,I'm here-,poetry,"[' haiku, nature, poetry']"
418,“Democracy! Bah! When I hear that I reach for my feather boa!”,― Allen Ginsberg,poetry,"[' beat, democracy, gay, poet, poetry, politics']"
419,“A Psalm of Life,,poetry,[' poetry']
420,"“There is darkness in light, there is pain in joy, and there are thorns on the rose.”",― Cate Tiernan,poetry,"[' cate, magic, poetry, romance, tiernan']"
421,"“Water, water, everywhere,",And all the boards did shrink;,poetry,"[' poetry, sea']"
422,“Here is the repeated image of the lover destroyed.”,"― Richard Siken, Crush",poetry,"[' crush, poetry, richard-siken']"
423,“The Quiet World,,poetry,"[' i-love-you, love, poetry, sacrifice']"
424,“I am deliberate and afraid of nothing.”,― Audre Lorde,poetry,[' poetry']
425,“sweet spring is your,time is my time is our,poetry,"[' poetry, spring']"
426,"“Speak against unconscious oppression,","Speak against the tyranny of the unimaginative,",poetry,"[' art, poetry, pound']"
427,“never,trust anyone,poetry,"[' poetry, racism']"
428,“HEARTWORK,,poetry,"[' dark, destiny-quotes, dreams, earth, life, life-journey, light, moon, poetry, sun, sunrise, sunset, suzy-kassem']"
429,"“A billion stars go spinning through the night,","glittering above your head,",poetry,[' poetry']
430,“Her Kind,,poetry,"[' growth, poetry, survivor, woman']"
431,"“I do not know which to prefer,",The beauty of inflections,poetry,[' poetry']
432,“The best kind of humans are the ones who stay.”,― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
433,“Poets are shameless with their experiences: they exploit them.”,― Friedrich Nietzsche,poetry,"[' exploitation, poetry, poets']"
434,“there’s nothing to,discuss,poetry,"[' bravery, bukowski, death, forget, forgetting, god, goodbye, goodbyes, help, independence, life, love, poem, poetry, sad, sadness']"
435,"“Oh, the things we invent when we are scared",and want to be rescued.”,poetry,"[' fear, poetry']"
436,"“I. Those of us born by water are never afraid enough of drowning. Bruises used to trophy my knees from my death-defying tree climb jumps. Growing up, my backyard was a forest of blackberry bushes. I learned early nothing sweet will come to you unthorned.",,poetry,[' poetry']
437,“INTO MY OWN,,poetry,[' poetry']
438,"“No one but Night, with tears on her dark face, watches beside me in this windy place.”",― Edna St. Vincent Millay,poetry,"[' darkness, night, poetry']"
439,“Conscience is no more than the dead speaking to us.”,― Jim Carroll,poetry,"[' afterlife, conscience, death, ghosts, poetry']"
440,“Hope springs eternal in the human breast;,"Man never Is, but always To be blest.",poetry,"[' hope, poetry']"
441,"“Aubade""",,poetry,"[' death, poetry']"
442,“Time held me green and dying,Though I sang in my chains like the sea.”,poetry,[' poetry']
443,“there isn't enough of anything,as long as we live. But at intervals,poetry,"[' life, poetry']"
444,"“My eyes are vague blue, like the sky, and change all the time; they are indiscriminate but fleeting, entirely specific and disloyal, so that no one trusts me. I am always looking away. Or again at something after it has given me up.”","― Frank O'Hara, Meditations in an Emergency",poetry,"[' poetry, trust']"
445,“even,in the loneliest moments,poetry,"[' inspirational, loneliness, lonely, love-yourself, poetry, poetry-quotes, self-empowerment, self-esteem, self-help']"
446,“Fuck You Poem #45,,poetry,"[' anger, forgiveness, poetry']"
447,"“If I say your voice is an amber waterfall in which I yearn to burn each day, if you eat my mouth like a mystical rose with powers of healing and damnation, If I confess that your body is the only civilization I long to experience… would it mean that we are close to knowing something about love?”","― Aberjhani, Visions of a Skylark Dressed in Black",poetry,"[' famous-quotations, famous-quotes, love, mysticism, passion, poetry, quotes-about-love, relationships, romance, roses, spirituality, valentine-s-day']"
448,“The purpose of poetry is to remind us,"how difficult it is to remain just one person,",poetry,[' poetry']
449,“Ebb,,poetry,"[' heartbreak, love, poetry']"
450,“In Blackwater Woods,,poetry,[' poetry']
451,“A sky,full,poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
452,“Time present and time past,Are both perhaps present in time future,poetry,"[' poetry, time']"
453,"“Somewhere along the way we all go a bit mad. So burn, let go and dive into the horror, because maybe it’s the chaos which helps us find where we belong.”",― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
454,“I want to see thirst,"In the syllables,",poetry,"[' poetry, writing']"
455,“first of all nothing will happen,and a little later,poetry,"[' cohen, leonard, poetry']"
456,"“And think not you can direct the course of love, for love, if it finds you worthy, directs your course.”","― Khalil Gibran, The Prophet",poetry,"[' love, poetry']"
457,“I bring you with reverent hands,The books of my numberless dreams.”,poetry,"[' dreams, poetry']"
458,"“Laugh, and the world laughs with you;","Weep, and you weep alone;",poetry,"[' happiness, poetry, sadness']"
459,“Some days I wake up,and all I feel,poetry,"[' beauty, pain, poetry']"
460,"“Once upon a midnight dreary, while I pondered, weak and weary,",Over many a quaint and curious volume of forgotten lore —,poetry,[' poetry']
461,“Never cry because you have mountains of problem in your hands to solve. Always smile because each problems will someday resolve.”,― Santosh Kalwar,poetry,"[' cry, poetry, problems']"
462,"“Beyond myself, somewhere,",I wait for my arrival.”,poetry,"[' poetry, self']"
463,"“You're trying not to tell him you love him, and you're trying to choke down the feeling, and you're trembling, but he reaches over and he touches you, like a prayer for which no words exist, and you feel your heart taking root in your body, like you've discovered something you don't even have a name for.”","― Richard Siken, Crush",poetry,[' poetry']
464,“Holy! Holy! Holy! Holy! Holy! Holy! Holy! Holy! Holy!,Holy! Holy! Holy! Holy! Holy! Holy!,poetry,[' poetry']
465,"“No one has imagined us. We want to live like trees,","sycamores blazing through the sulfuric air,",poetry,"[' lesbian, love, poetry']"
466,“I WANT TO BE WITH SOMEONE WHO DREAMS OF DOING EVERYTHING IN LIFE,AND NOTHING ON RAINY SUNDAY AFTERNOONS.”,poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
467,"“I never dreamed the sea so deep,","The earth so dark; so long my sleep,",poetry,"[' an-eastern-ballad, poetry']"
468,“I am the least difficult of men. All I want is boundless love.”,― Frank O'Hara,poetry,"[' frank, love, men, o-hara, poem, poetry']"
469,"“the worst thing,"" he told me,","""is bitterness, people end up so",poetry,"[' bitter, bitterness, bukowski, death, in-the-end, individuality, life, love, personality, poem, poetry, self, soul']"
470,“The last thing one discovers in composing a work is what to put first.”,"― Blaise Pascal, Pensées",poetry,"[' creative-process, despair, life-and-death, on-writing, opening-lines, poetry']"
471,“Poetry is not the most important thing in life... I'd much rather lie in a hot bath reading Agatha Christie and sucking sweets.”,― Dylan Thomas,poetry,"[' agatha-christie, poetry, reading']"
472,“She Was A Phantom of Delight,,poetry,"[' poetry, women']"
473,"“To feel most beautifully alive means to be reading something beautiful, ready always to apprehend in the flow of language the sudden flash of poetry.”",― Gaston Bachelard,poetry,"[' books, language, literature, poetry, reading, words']"
474,"“Morning, noon & bloody night,","Seven sodding days a week,",poetry,"[' humour, letters-to-monica, poetry']"
475,"“If you would hit the mark, you must aim a little above it;",Every arrow that flies feels the attraction of earth.”,poetry,"[' adversity, aspirations, poetry']"
476,"“The poet, therefore, is truly the thief of fire.","He is responsible for humanity, for animals even; he will have to make sure his visions can be smelled, fondled, listened to; if what he brings back from beyond has form, he gives it form; if it has none, he gives it none. A language must be found…of the soul, for the soul and will include everything: perfumes, sounds colors, thought grappling with thought”",poetry,"[' poetry, poets']"
477,“صلاة,,poetry,[' poetry']
478,“Love her but leave her wild ”,"― Atticus Poetry, Love Her Wild",poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
479,“Don't you just love poetry that gives you a crinkly feeling up and down your back?”,"― L.M. Montgomery, Anne of Green Gables",poetry,"[' l-m-montgomery, poetry']"
480,“I want you to know,one thing.,poetry,"[' inspirational, love, poetry']"
481,“Nature never did betray,The heart that loved her.”,poetry,[' poetry']
482,“The Girl With Many Eyes,One day in the park,poetry,"[' eyes, poetry']"
483,"“She's an old soul with young eyes, a vintage heart, and a beautiful mind.”",― Nicole Lyons,poetry,"[' authentic, authentic-self, authenticity, beautiful-mind, beautiful-minds, beautiful-quotes, beautiful-soul, boho, boho-girl, boho-quotes, deep-soul, genuine, gypsy-soul, happiness-quotes, joy, love-quotes, nicole-lyons, nicole-lyons-poetry, nicole-lyons-quotes, old-soul, old-soul-quotes, poetry, poetry-quotes, quote, quotes, she-quote, she-quotes, she-walks-in-beauty, she-will-rise, soul-quotes, strong-women, vibe, vibes, vintage, wanderlust, word-porn']"
484,“T is not too late to seek a newer world.,"Push off, and sitting well in order smite",poetry,"[' determination, hope, poetry']"
485,“I'm restless. Things are calling me away. My hair is being pulled by the stars again.”,― Anaïs Nin,poetry,"[' anais-nin, beautiful-words, inspiration, poem, poetry, quotes']"
486,"“When love beckons to you, follow him,",Though his ways are hard and steep.,poetry,"[' love, poetry']"
487,"“Wise wretch! with pleasures too refined to please,","With too much spirit to be e'er at ease,",poetry,[' poetry']
488,"“I know that I shall meet my fate somewhere among the clouds above; those that I fight I do not hate, those that I guard I do not love.”",― W.B. Yeats,poetry,"[' clouds, fate, poetry, spirtual']"
489,“Everyone mourns the first blossom.,Who will grieve the rest who fall?”,poetry,"[' ehri, flowers, isaak, poetry, shu']"
490,“You talk when you cease to be at peace with your thoughts;,"And when you can no longer dwell in the solitude of your heart you live in your lips, and sound is a diversion and a pastime.",poetry,"[' peace, poetry, silence, solitude']"
491,"“Real poetry, is to lead a beautiful life. To live poetry is better than to write it.”",― Basho,poetry,[' poetry']
492,“if we must,both,poetry,[' poetry']
493,"“What needs my Shakespeare for his honoured bones,","The labor of an age in pilèd stones,",poetry,"[' bones, fame, hallowed, heir, honour, labor, memory, poetry, pyramid, relics, shakespeare, william-shakespeare']"
494,"“Exercises are like prose, whereas yoga is the poetry of movements. Once you understand the grammar of yoga; you can write your poetry of movements.”","― Amit Ray, Yoga and Vipassana: An Integrated Life Style",poetry,"[' exercise, international-yoga-day, meditation, poetry, yoga, yoga-inspiration, yoga-postures, yoga-practice']"
495,"“I died for beauty, but was scarce","Adjusted in the tomb,",poetry,"[' beauty, death, keats, poetry, truth']"
496,"“To be a poet is to have a soul so quick to discern, that no shade of quality escapes it, and so quick to feel, that discernment is but a hand playing with finely-ordered variety on the chords of emotion--a soul in which knowledge passes instantaneously into feeling, and feeling flashes back as a new organ of knowledge.”","― George Eliot, Middlemarch",poetry,"[' poet, poetry']"
497,"“Failing and Flying""",,poetry,[' poetry']
498,“Madness and chaos are self-destructing but over thinking is the suicide.”,― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
499,“When the immense drugged universe explodes,In a cascade of unendurable colour,poetry,[' poetry']
500,“What are heavy? sea-sand and sorrow.,What are brief? today and tomorrow.,poetry,"[' depth, grief, poetry, sorrow, truth, youth']"
501,“There Will Come Soft Rains,,poetry,"[' nature, poetry, war']"
502,“May your love for me be,like,poetry,"[' breathe, breathing, deep-love, divine, divine-love, drift, evening, feel, feelings, love, ocean, poetry, poetry-quotes, scent, sea, sea-quotes']"
503,"“And the most beautiful words ever spoken, I have not yet said to you.”",― Nazım Hikmet,poetry,"[' poetry, writing']"
504,"“I bargained with Life for a penny,","And Life would pay no more,",poetry,"[' ageing, hire, learning, life, philosophy, poem, poetry, poets, wages, wealth']"
505,"“I live not in myself, but I become",Portion of that around me: and to me,poetry,"[' classics, epic-poetry, poetry, verse']"
506,“forsan et haec olim meminisse iuvabit.,and perhaps it will be pleasing to have remembered these things one day”,poetry,"[' 4-203, forsan, meminisse, optimism, perhaps, poetry']"
507,"“If only you would realize some day, how much have you hurt me,","If only your heart ever, craves for me or my presence…",poetry,"[' breakup, breakups, destiny, expectations, fate, forget, forgive, hurt, kill, life, love, love-hurts, love-story, lovers, memory, pain, philosophy, poem, poetry, remember, satisfaction, wanting, yearning']"
508,“Who is the third who walks always beside you?,"When I count, there are only you and I together",poetry,[' poetry']
509,"“I am not yours, not lost in you,","Not lost, although I long to be",poetry,"[' love, poetry']"
510,"“SEPTEMBER 1, 1939",,poetry,"[' 9-11, dictatorship, evil, poetry, tyranny, war, world-war-ii']"
511,"“We join spokes together in a wheel,",but it is the center hole,poetry,"[' inspirational, love, philosophy, poetry']"
512,“The most beautiful part of your body,"is where it’s headed. & remember,",poetry,"[' interaction, loneliness, poem, poetry']"
513,“She was afraid of heights,but she was,poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
514,“I measure every Grief I meet,"With narrow, probing, Eyes;",poetry,[' poetry']
515,"“Poetry puts starch in your backbone so you can stand, so you can compose your life.”",― Maya Angelou,poetry,[' poetry']
516,“I remain,Mistress of mine own self,poetry,[' poetry']
517,“A wounded dear leaps the highest”,― Emily Dickinson,poetry,[' poetry']
518,“The sun just touched the morning;,"The morning, happy thing,",poetry,[' poetry']
519,"“To the sea, to the sea! The white gulls are crying,","The wind is blowing, and the white foam is flying.",poetry,"[' grey-havens, legolas, poetry, song']"
520,"“In the dark I rest,",unready for the light which dawns,poetry,"[' darkness, night, poetry']"
521,“lean in to kiss me,in all the places,poetry,"[' ache, body, deep, desires, heart, kiss, kissing, longing, passion, poetry, poetry-quotes, profound, romance, romantic, sensual, sensuality, soul, soulmates, tenderness, touch']"
522,"“I Worried""",,poetry,[' poetry']
523,“the only thing,required,poetry,"[' amanda-lovelace, feminism, poetry']"
524,“Our birth is but a sleep and a forgetting:,"The Soul that rises with us, our life's Star,",poetry,"[' poetry, soul']"
525,"“This is thy hour O Soul, thy free flight into the wordless,","Away from books, away from art, the day erased, the lesson done,",poetry,"[' poetry, silence, soul']"
526,“I've tried,,poetry,"[' identity, poem, poetry, self']"
527,"“I thought leaving you would be easy,",just walking out the door,poetry,[' poetry']
528,“A bank is a place where they lend you an umbrella in fair weather and ask for it back when it begins to rain.”,― Robert Frost,poetry,"[' humor, poetry']"
529,“I have a lot of work to do today;,"I need to slaughter memory,",poetry,"[' living, poetry, soul']"
530,“عارف يارب ..,انا لسّه مقولتش على كذا سِر,poetry,"[' arabic, arabic-poetry, poetry']"
531,“Beauties in vain their pretty eyes may roll;,"Charms strike the sight, but merit wins the soul.”",poetry,"[' beauty, poetry, soul, worth']"
532,"“L'union libre [Freedom of Love]""",,poetry,"[' love, perfection, poetry, surrealism']"
533,“Poetry is an echo asking a shadow to dance.”,― Carl Sandburg,poetry,[' poetry']
534,"“There is nothing at all that can be talked about adequately, and the whole art of poetry is to say what can't be said.”",― Alan Wilson Watts,poetry,"[' poetry, power-of-words']"
535,"“I don't want to go on being a root in the dark,","vacillating, stretched out, shivering with sleep,",poetry,[' poetry']
536,“So many things I had thought forgotten,Return to my mind with stranger pain:,poetry,[' poetry']
537,“We pull our boots on with both hands,but we can't punch ourselves awake and all I can do,poetry,"[' crush, little-beast, poetry, richard-siken']"
538,"“because two bodies, naked and entwined,","leap over time, they are invulnerable,",poetry,"[' love, poetry']"
539,“Not words.,nor laughter.,poetry,"[' falling-in-love, indian-authors, laughter, love-quotes, poems, poetry, poetry-books, poetry-quotes, poets, silence, words']"
540,“Love Sorrow,,poetry,"[' pain, poetry, sorrow']"
541,“Sea-fever,,poetry,"[' poetry, sea, voyage']"
542,“Depression is being colorblind and constantly told how colorful the world is.”,"― Atticus Poetry, Love Her Wild",poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
543,"“The night has a thousand eyes,",And the day but one;,poetry,"[' love, poetry']"
